ingpc_mean,ciudad,sector,pmc,ccmc,ap,dsc,bps,ac
167.3654354092046,Guayaquil,Isla Trinitaria,39.66797106557668,0.0,500.0,0.06207779837992746,2.5454545454545454,0.0
1076.8037876898347,Quito,Iñaquito,640.5891175658473,3.1352264409410822e-06,579.3984079342295,0.05053022617142154,1.8755042170883756,1099.0
208.78158813387935,Guayaquil,Juan Montalvo,42.20379679479528,1.7881244653535782e-06,509.27272727272725,0.08130162462224365,2.1615720524017465,1.0
172.87700121944903,Quito,La Ecuatoriana,437.47987605380234,1.6179816659411272e-07,520.0,0.10722429938399922,2.626865671641791,1.0
253.00178824804777,Quito,La Ferroviaria,393.0614461301094,1.6481465673289402e-07,302.22222222222223,0.03907244288322456,2.462857142857143,0.0
266.5005765068882,Quito,La Mena,481.8978424269371,5.432793470160496e-07,298.27272727272725,0.058022819764599935,3.485294117647059,3.0
1119.0275447612732,Quito,La Paz,871.5753461603515,3.830508956217529e-06,774.0178326474622,0.03850392758684601,2.380782918149466,91.0
310.21546982429334,Quito,La Tola,556.6821958301108,1.1337058695794057e-06,663.5714285714286,0.008733005257993875,2.925925925925926,4.0
259.4654207710056,Quito,La Vicentina,709.4608611594197,1.8393890941752066e-06,393.3720930232558,0.02707867419921805,3.2093023255813953,0.0
297.9176026957638,Guayaquil,Las Americas,101.54823355273794,2.463075178812148e-06,740.6060606060606,0.02735864443124226,3.2142857142857144,3.0
258.75065237180354,Guayaquil,Los Esteros,50.43485925086014,0.0,352.72727272727275,0.05447875229509818,3.2635658914728682,0.0
166.08814589665656,Guayaquil,Lotizacion Industrial Pascuales,32.66175948378947,0.0,4018.5454545454545,0.15006833527340085,2.260869565217391,0.0
206.23010397340752,Guayaquil,Luz del Guayas,50.0419042973311,6.940323001437945e-07,143.57142857142858,0.04630335341631092,2.2,0.0
202.80470540554128,Guayaquil,Mapasingue,103.4142210446433,2.7653646525235294e-06,989.4401408450705,0.06216345108447641,1.9609756097560975,26.0
261.3390316412594,Quito,MarcoPamba,393.967029418695,4.048112527036499e-07,848.5714285714286,0.03891612767548691,2.2777777777777777,2.0
563.267094017094,Quito,Mariscal Sucre,521.0661268381715,6.416883364616592e-06,559.5174909529553,0.026505700024866907,1.7528373266078183,424.0
121.59005364736264,Guayaquil,Monte Sinai,43.20164399769591,0.0,0.0,0.14085191940954658,4.0,0.0
290.58310203964174,Guayaquil,Mucho Lote,33.61124142810409,2.2838091266607623e-06,291.91358024691357,0.11456461635577349,2.194160583941606,2.0
163.2874613927809,Guayaquil,Nueva Prosperina,21.543219806851027,2.3921967238794656e-07,4000.0,0.10726019081058914,1.8888888888888888,1.0
312.63240897943786,Guayaquil,Orquideas,37.11030276350506,9.67283528791273e-07,343.20754716981133,0.11288686013497388,2.2877358490566038,1.0
271.97760858366337,Guayaquil,Parroquia Garcia Moreno,104.03537435237452,0.0,297.1909090909091,0.025019379930756938,3.0786163522012577,7.0
261.4491583514304,Guayaquil,Parroquia Letamendi,61.634339242928746,7.862252645729884e-07,260.7142857142857,0.027471464362970346,4.261682242990654,1.0
311.76024548112173,Guayaquil,Parroquia Sucre,80.47562056314983,0.0,1466.8354430379748,0.015101313239634642,2.278688524590164,5.0
279.5562851327777,Guayaquil,Parroquia Urdaneta,71.7786611393806,2.2405081731027445e-06,624.1509433962265,0.022201532904456887,2.6041666666666665,3.0
204.11404024161465,Guayaquil,Pascuales,56.30289641392865,1.7726043148511459e-06,807.688679245283,0.13928090130089762,2.5741758241758244,1.0
414.6153626938161,Quito,Ponceano,649.2859709613173,4.642295824217066e-07,623.481418918919,0.11563469781134864,2.6873706004140785,52.0
333.0703216374269,Guayaquil,Pradera,38.5491592594825,3.2262863423744916e-06,254.16666666666666,0.045384139262324215,2.210526315789474,0.0
281.7926535676329,Guayaquil,Prosperina,30.471559566374854,3.701805582222275e-07,1390.888888888889,0.07964526766826571,2.413612565445026,3.0
217.33899524463925,Guayaquil,Puerto Lisa,114.18291021787623,2.837495609484999e-07,778.1927710843373,0.04897378687699464,3.2270114942528734,9.0
240.09887146160395,Quito,Quitumbe,349.72827320392804,0.0,1607.8676470588234,0.085494963527006,2.3568464730290457,10.0
279.6848162071846,Guayaquil,Rosales,27.748546853792803,4.962269269892618e-06,283.36842105263156,0.08243039159437415,2.5555555555555554,0.0
372.30790130914727,Guayaquil,Samanes,70.62990628058722,3.184935950579321e-06,427.42914979757086,0.08453956759191834,2.6247877758913414,18.0
226.70400049651968,Quito,San Bartolo,391.256839781127,1.0854631058697719e-06,1798.888888888889,0.04490099866093975,2.5,1.0
483.512009729401,Quito,San Carlos,393.6851849312251,2.694664938616019e-06,279.35897435897436,0.08824178716266036,1.7477064220183487,14.0
167.0908983785822,Guayaquil,San Francisco,81.7951126356376,0.0,0.0,0.16331800150030207,3.0,0.0
486.9867195529291,Quito,San Isidro del Inca,648.9281364492848,4.133585654819008e-07,524.9646017699115,0.0953740992540031,2.636190476190476,8.0
234.60729737631175,Quito,San Juan,459.3266415474705,1.022462115986407e-06,641.6605504587156,0.009704067704426144,2.431893687707641,37.0
306.6740625602128,Quito,Santa Anita,1213.6891619468176,0.0,300.0,0.09994333446267722,4.970588235294118,0.0
375.46138402583375,Quito,Santa Isabel,507.5302446135677,0.0,1602.909090909091,0.10432902065741229,3.1481481481481484,0.0
243.32415590710335,Quito,Santa Rita,391.6415818844741,6.29392634059965e-07,504.2857142857143,0.06502111521174035,1.6865671641791045,3.0
364.8911108038503,Guayaquil,Sauces,45.3472765827084,9.823047942375302e-07,295.2687969924812,0.06606415099536131,2.230769230769231,10.0
150.11724300831443,Guayaquil,Sergio Toral,21.31281103886332,0.0,0.0,0.13966651231547128,1.0,0.0
234.6124334820881,Quito,Solanda,369.9780975429839,2.739628992210588e-06,451.05263157894734,0.055961106408292126,2.456140350877193,3.0
786.9315789473684,Guayaquil,TerraNostra,137.91471456694416,7.570315203429611e-07,914.1190476190476,0.11891153544079283,3.753846153846154,0.0
270.2321011257379,Quito,Turubamba,474.9739072349685,1.6929885285065878e-06,540.6451612903226,0.06557069973697963,2.4503311258278146,4.0
358.164656726501,Guayaquil,Urbanor,105.28000633105175,2.6661353465688947e-06,270.28985507246375,0.049778171651604725,3.547008547008547,2.0
434.5878153012299,Guayaquil,Urdenor,99.86190924140129,7.700747712380715e-06,401.4512195121951,0.05329489659368404,2.31740614334471,12.0
190.114522417154,Guayaquil,Vergeles,32.74163419288125,3.591105008989889e-06,639.7619047619048,0.10724811646710923,2.418269230769231,6.0
1074.4722222222222,Guayaquil,Vista Sol,176.34155784397288,0.0,851.5263157894736,0.10727858836896922,3.6774193548387095,3.0
